# Wavelength (Å), Efficiency
5.820000000000000284e+00,9.032416038774507827e-01
5.830000000000000071e+00,9.031293485857412318e-01
5.839999999999999858e+00,9.030188272583816733e-01
5.849999999999999645e+00,9.029433330014170478e-01
5.860000000000000320e+00,9.028681818450143837e-01
5.870000000000000107e+00,9.027933723724744786e-01
5.879999999999999893e+00,9.026910884282376424e-01
5.889999999999999680e+00,9.025751355136129028e-01
5.899999999999999467e+00,9.024597216673878597e-01
5.910000000000000142e+00,9.023580259062267128e-01
5.919999999999999929e+00,9.022920486276134744e-01
5.929999999999999716e+00,9.022263597588591200e-01
5.939999999999999503e+00,9.021609583203138438e-01
5.950000000000000178e+00,9.020983108664930583e-01
5.959999999999999964e+00,9.020363331888079372e-01
5.969999999999999751e+00,9.019746261807151111e-01
5.979999999999999538e+00,9.018427696630431090e-01
5.990000000000000213e+00,9.016189665201964631e-01
6.000000000000000000e+00,9.013962897860696710e-01
6.009999999999999787e+00,9.011747324871502984e-01
6.019999999999999574e+00,9.011490574592673219e-01
6.030000000000000249e+00,9.011271171448030914e-01
6.040000000000000036e+00,9.011052412936935152e-01
6.049999999999999822e+00,9.011350255190039293e-01
6.059999999999999609e+00,9.012137099030022025e-01
6.070000000000000284e+00,9.012919669700858449e-01
6.080000000000000071e+00,9.013645275032037274e-01
6.089999999999999858e+00,9.012037906341175963e-01
6.099999999999999645e+00,9.010438298003043966e-01
6.110000000000000320e+00,9.008846405567396687e-01
6.120000000000000107e+00,9.007721347411592472e-01
6.129999999999999893e+00,9.007037681880152302e-01
6.139999999999999680e+00,9.006356942999852455e-01
6.150000000000000355e+00,9.005679120900883516e-01
6.160000000000000142e+00,9.003689314443557024e-01
6.169999999999999929e+00,9.001685242819802424e-01
6.179999999999999716e+00,8.999690967760862748e-01
6.189999999999999503e+00,8.998369831958045184e-01
6.200000000000000178e+00,8.997926809815214311e-01
6.209999999999999964e+00,8.997485605044691637e-01
6.219999999999999751e+00,8.997046212374523178e-01
6.229999999999999538e+00,8.997288947520695190e-01
6.240000000000000213e+00,8.997640238653579203e-01
6.250000000000000000e+00,8.997989508737583852e-01
6.259999999999999787e+00,8.997911614962543769e-01
6.269999999999999574e+00,8.996680125088605262e-01
6.280000000000000249e+00,8.995454325046141619e-01
6.290000000000000036e+00,8.994234184516982644e-01
6.299999999999999822e+00,8.992686686564183018e-01
6.309999999999999609e+00,8.990972616225444414e-01
6.320000000000000284e+00,8.989266655439898113e-01
6.330000000000000071e+00,8.987607989794335062e-01
6.339999999999999858e+00,8.987606150856781717e-01
6.349999999999999645e+00,8.987603994680365416e-01
6.360000000000000320e+00,8.987601529583671978e-01
6.370000000000000107e+00,8.986924806249352304e-01
6.379999999999999893e+00,8.985101283976549835e-01
6.389999999999999680e+00,8.983286398667341688e-01
6.400000000000000355e+00,8.981480099166645470e-01
6.410000000000000142e+00,8.979550676332008763e-01
6.419999999999999929e+00,8.977572391559744958e-01
6.429999999999999716e+00,8.975603478706262184e-01
6.439999999999999503e+00,8.973643881955249979e-01
6.450000000000000178e+00,8.974964015311601706e-01
6.459999999999999964e+00,8.976287348921441200e-01
6.469999999999999751e+00,8.977604482280807652e-01
6.479999999999999538e+00,8.977800251286460753e-01
6.490000000000000213e+00,8.975123845221767427e-01
6.500000000000000000e+00,8.972460323863163945e-01
6.509999999999999787e+00,8.969809607097327664e-01
6.519999999999999574e+00,8.969252307922174206e-01
6.530000000000000249e+00,8.970466523588213059e-01
6.540000000000000036e+00,8.971675091912802991e-01
6.549999999999999822e+00,8.972878050708217312e-01
6.559999999999999609e+00,8.972361240271158334e-01
6.570000000000000284e+00,8.971361459125197779e-01
6.580000000000000071e+00,8.970366085471165318e-01
6.589999999999999858e+00,8.969375096816777360e-01
6.599999999999999645e+00,8.967645168003076650e-01
6.610000000000000320e+00,8.965920491461022435e-01
6.620000000000000107e+00,8.964203732726947482e-01
6.629999999999999893e+00,8.962706953902768170e-01
6.639999999999999680e+00,8.962108031341859959e-01
6.650000000000000355e+00,8.961511643506340219e-01
6.660000000000000142e+00,8.960917778678479939e-01
6.669999999999999929e+00,8.960013651484908248e-01
6.679999999999999716e+00,8.958571717751827590e-01
6.689999999999999503e+00,8.957136249457203769e-01
6.700000000000000178e+00,8.955707210796548523e-01
6.709999999999999964e+00,8.955070599259815634e-01
6.719999999999999751e+00,8.955169539473903928e-01
6.729999999999999538e+00,8.955267852381418869e-01
6.740000000000000213e+00,8.955365545089535306e-01
6.750000000000000000e+00,8.955125596020934164e-01
6.759999999999999787e+00,8.954702416128830222e-01
6.769999999999999574e+00,8.954280927965843073e-01
6.780000000000000249e+00,8.953861125226554307e-01
6.790000000000000036e+00,8.953027923734329097e-01
6.799999999999999822e+00,8.952062538012881543e-01
6.809999999999999609e+00,8.951101324612500409e-01
6.820000000000000284e+00,8.950144261723910200e-01
6.830000000000000071e+00,8.948619031254265721e-01
6.839999999999999858e+00,8.946989843763520911e-01
6.849999999999999645e+00,8.945367912682410383e-01
6.860000000000000320e+00,8.943753196808285066e-01
6.870000000000000107e+00,8.943169691857830728e-01
6.879999999999999893e+00,8.942702880000189536e-01
6.889999999999999680e+00,8.942237937126799041e-01
6.900000000000000355e+00,8.941774855782774756e-01
6.910000000000000142e+00,8.941303080686582305e-01
6.919999999999999929e+00,8.940832530782187870e-01
6.929999999999999716e+00,8.940363891149797348e-01
6.939999999999999503e+00,8.939897153313027811e-01
6.950000000000000178e+00,8.939737769824815938e-01
6.959999999999999964e+00,8.939593367149728520e-01
6.969999999999999751e+00,8.939449426491394846e-01
6.979999999999999538e+00,8.939305948164322224e-01
6.990000000000000213e+00,8.938349334144056746e-01
